,Cell,Drug,label
8715,ACH-000998,44551660,-1
8716,ACH-000998,444795,-1
8717,ACH-000998,44462760,-1
8718,ACH-000998,44450571,-1
8719,ACH-000998,44224160,-1
8720,ACH-000998,44182295,-1
8721,ACH-000998,44143370,-1
8722,ACH-000998,44137675,-1
8723,ACH-000998,42642645,-1
8724,ACH-000998,42640,-1
8725,ACH-000998,4263900,-1
8726,ACH-000998,4261,-1
8727,ACH-000998,387447,-1
8728,ACH-000998,3796,-1
8729,ACH-000998,36462,-1
8730,ACH-000998,36314,-1
8731,ACH-000998,3463933,-1
8732,ACH-000998,3385,-1
8733,ACH-000998,3218,-1
8734,ACH-000998,31703,-1
8735,ACH-000998,3062316,-1
8736,ACH-000998,3005532,-1
8737,ACH-000998,300471,-1
8738,ACH-000998,2733526,-1
8739,ACH-000998,2726824,-1
8740,ACH-000998,25262965,-1
8741,ACH-000998,25257557,1
8742,ACH-000998,25222038,-1
8743,ACH-000998,25195352,-1
8744,ACH-000998,25167777,-1
8745,ACH-000998,25126798,-1
8746,ACH-000998,25124816,-1
8747,ACH-000998,25102847,-1
8748,ACH-000998,25022668,-1
8749,ACH-000998,24978538,-1
8750,ACH-000998,24951314,-1
8751,ACH-000998,24894414,-1
8752,ACH-000998,24889392,-1
8753,ACH-000998,24826799,-1
8754,ACH-000998,24825971,-1
8755,ACH-000998,24785538,-1
8756,ACH-000998,24776445,-1
8757,ACH-000998,24772860,-1
8758,ACH-000998,24756910,-1
8759,ACH-000998,24180719,-1
8760,ACH-000998,2375,-1
8761,ACH-000998,23725625,-1
8762,ACH-000998,2314623,-1
8763,ACH-000998,216326,-1
8764,ACH-000998,216239,-1
8765,ACH-000998,208908,-1
8766,ACH-000998,20635522,-1
8767,ACH-000998,17755052,-1
8768,ACH-000998,176870,-1
8769,ACH-000998,176167,-1
8770,ACH-000998,176158,-1
8771,ACH-000998,16760646,-1
8772,ACH-000998,16747388,-1
8773,ACH-000998,16725726,-1
8774,ACH-000998,16722836,-1
8775,ACH-000998,16663089,-1
8776,ACH-000998,16095342,-1
8777,ACH-000998,16038120,-1
8778,ACH-000998,160355,-1
8779,ACH-000998,159324,-1
8780,ACH-000998,156422,-1
8781,ACH-000998,148124,-1
8782,ACH-000998,1401,-1
8783,ACH-000998,126941,-1
8784,ACH-000998,126565,-1
8785,ACH-000998,123631,-1
8786,ACH-000998,11977753,-1
8787,ACH-000998,11960529,-1
8788,ACH-000998,11844351,-1
8789,ACH-000998,11754511,-1
8790,ACH-000998,11713159,-1
8791,ACH-000998,11707110,-1
8792,ACH-000998,11676786,-1
8793,ACH-000998,11667893,-1
8794,ACH-000998,11647372,-1
8795,ACH-000998,11640390,-1
8796,ACH-000998,11634725,-1
8797,ACH-000998,11626927,-1
8798,ACH-000998,11626560,-1
8799,ACH-000998,11625818,-1
8800,ACH-000998,11624601,-1
8801,ACH-000998,11617559,-1
8802,ACH-000998,11609586,-1
8803,ACH-000998,11493598,-1
8804,ACH-000998,11485656,-1
8805,ACH-000998,11455910,-1
8806,ACH-000998,11433190,-1
8807,ACH-000998,11404337,-1
8808,ACH-000998,11373846,-1
8809,ACH-000998,11364421,-1
8810,ACH-000998,11338033,-1
8811,ACH-000998,11327430,-1
8812,ACH-000998,11316960,-1
8813,ACH-000998,11282283,-1
8814,ACH-000998,11178236,-1
8815,ACH-000998,11152667,-1
8816,ACH-000998,104842,-1
8817,ACH-000998,10461815,-1
8818,ACH-000998,10459196,-1
8819,ACH-000998,10451420,-1
8820,ACH-000998,10390396,-1
8821,ACH-000998,10384072,-1
8822,ACH-000998,10341154,-1
8823,ACH-000998,10302451,-1
8824,ACH-000998,10200390,-1
8825,ACH-000998,10196499,-1
8826,ACH-000998,10184653,1
8827,ACH-000998,10172943,-1
8828,ACH-000998,10127622,-1
8829,ACH-000998,10113978,-1
8830,ACH-000998,10109823,-1
8831,ACH-000998,10096043,-1
8832,ACH-000998,10077147,-1
8833,ACH-000998,10074640,-1
8834,ACH-000998,10027278,-1
8835,ACH-000997,9967941,-1
8836,ACH-000997,9956222,-1
8837,ACH-000997,9956119,-1
8838,ACH-000997,9952773,-1
8839,ACH-000997,9943465,-1
8840,ACH-000997,9938202,-1
8841,ACH-000997,9931953,-1
8842,ACH-000997,9914412,-1
8843,ACH-000997,9911830,-1
8844,ACH-000997,9910224,1
8845,ACH-000997,9903786,-1
8846,ACH-000997,9884685,-1
8847,ACH-000997,9874913,-1
8848,ACH-000997,9868037,-1
8849,ACH-000997,9863776,-1
8850,ACH-000997,9858940,-1
8851,ACH-000997,9826528,-1
8852,ACH-000997,9813758,-1
8853,ACH-000997,9810884,1
8854,ACH-000997,84691,-1
8855,ACH-000997,8249,-1
8856,ACH-000997,82146,-1
8857,ACH-000997,71271629,-1
8858,ACH-000997,704473,-1
8859,ACH-000997,6918848,-1
8860,ACH-000997,6918638,-1
8861,ACH-000997,6918454,-1
8862,ACH-000997,6918289,-1
8863,ACH-000997,6914657,-1
8864,ACH-000997,6852167,-1
8865,ACH-000997,6753378,-1
8866,ACH-000997,6710780,-1
8867,ACH-000997,66577006,-1
8868,ACH-000997,65110,-1
8869,ACH-000997,6505803,-1
8870,ACH-000997,6450816,-1
8871,ACH-000997,6450551,-1
8872,ACH-000997,6445562,-1
8873,ACH-000997,6445533,-1
8874,ACH-000997,644241,-1
8875,ACH-000997,637858,-1
8876,ACH-000997,6253,-1
8877,ACH-000997,60750,-1
8878,ACH-000997,5746,-1
8879,ACH-000997,57339144,-1
8880,ACH-000997,56965967,-1
8881,ACH-000997,56962337,-1
8882,ACH-000997,560326,-1
8883,ACH-000997,54685215,-1
8884,ACH-000997,54676905,-1
8885,ACH-000997,5460769,-1
8886,ACH-000997,5459322,1
8887,ACH-000997,5394,-1
8888,ACH-000997,53394750,-1
8889,ACH-000997,53340664,-1
8890,ACH-000997,5330286,-1
8891,ACH-000997,53302361,-1
8892,ACH-000997,5328940,-1
8893,ACH-000997,5327091,1
8894,ACH-000997,5311497,-1
8895,ACH-000997,5311,-1
8896,ACH-000997,5289247,-1
8897,ACH-000997,5280757,-1
8898,ACH-000997,5278396,-1
8899,ACH-000997,521106,-1
8900,ACH-000997,5208,-1
8901,ACH-000997,51371303,-1
8902,ACH-000997,5113032,-1
8903,ACH-000997,49806720,-1
8904,ACH-000997,46943432,-1
8905,ACH-000997,46931012,-1
8906,ACH-000997,46930998,-1
8907,ACH-000997,46907787,-1
8908,ACH-000997,46885626,-1
8909,ACH-000997,46883536,1
8910,ACH-000997,46843772,-1
8911,ACH-000997,46224516,-1
8912,ACH-000997,46191454,-1
8913,ACH-000997,44819241,-1
8914,ACH-000997,448013,-1
8915,ACH-000997,447912,-1
8916,ACH-000997,446378,-1
8917,ACH-000997,44551660,-1
8918,ACH-000997,444795,-1
8919,ACH-000997,44462760,-1
8920,ACH-000997,44450571,-1
8921,ACH-000997,44224160,-1
8922,ACH-000997,44182295,-1
8923,ACH-000997,44143370,-1
8924,ACH-000997,44137675,-1
8925,ACH-000997,42642645,-1
8926,ACH-000997,42640,-1
8927,ACH-000997,4263900,1
8928,ACH-000997,3796,-1
8929,ACH-000997,36462,-1
8930,ACH-000997,3463933,-1
8931,ACH-000997,3385,-1
8932,ACH-000997,3218,-1
8933,ACH-000997,31703,-1
8934,ACH-000997,3005532,1
8935,ACH-000997,300471,1
8936,ACH-000997,2733526,-1
8937,ACH-000997,2726824,-1
8938,ACH-000997,25262965,1
8939,ACH-000997,25257557,1
8940,ACH-000997,25222038,-1
8941,ACH-000997,25195352,-1
8942,ACH-000997,25167777,-1
8943,ACH-000997,25126798,-1
8944,ACH-000997,25124816,-1
8945,ACH-000997,25102847,-1
8946,ACH-000997,25022668,-1
8947,ACH-000997,24978538,-1
8948,ACH-000997,24951314,-1
8949,ACH-000997,24894414,-1
8950,ACH-000997,24889392,-1
8951,ACH-000997,24826799,-1
8952,ACH-000997,24785538,-1
8953,ACH-000997,24776445,-1
8954,ACH-000997,24772860,-1
8955,ACH-000997,24756910,-1
8956,ACH-000997,24180719,-1
8957,ACH-000997,2375,-1
8958,ACH-000997,23725625,-1
8959,ACH-000997,2314623,-1
8960,ACH-000997,216326,-1
8961,ACH-000997,17755052,-1
8962,ACH-000997,176167,-1
8963,ACH-000997,176158,-1
8964,ACH-000997,16747388,-1
8965,ACH-000997,16725726,-1
8966,ACH-000997,16722836,-1
8967,ACH-000997,16095342,-1
8968,ACH-000997,159324,1
8969,ACH-000997,156422,-1
8970,ACH-000997,148124,-1
8971,ACH-000997,1401,-1
8972,ACH-000997,126941,1
8973,ACH-000997,126565,1
8974,ACH-000997,123631,-1
8975,ACH-000997,11977753,1
8976,ACH-000997,11960529,-1
8977,ACH-000997,11754511,-1
8978,ACH-000997,11713159,-1
8979,ACH-000997,11707110,-1
8980,ACH-000997,11667893,-1
8981,ACH-000997,11647372,-1
8982,ACH-000997,11640390,-1
8983,ACH-000997,11634725,-1
8984,ACH-000997,11625818,-1
8985,ACH-000997,11624601,-1
8986,ACH-000997,11617559,-1
8987,ACH-000997,11609586,-1
8988,ACH-000997,11493598,-1
8989,ACH-000997,11485656,-1
8990,ACH-000997,11455910,-1
8991,ACH-000997,11433190,-1
8992,ACH-000997,11404337,-1
8993,ACH-000997,11373846,-1
8994,ACH-000997,11338033,-1
8995,ACH-000997,11327430,-1
8996,ACH-000997,11316960,-1
8997,ACH-000997,11282283,-1
8998,ACH-000997,11178236,-1
8999,ACH-000997,11152667,-1
9000,ACH-000997,104842,-1
9001,ACH-000997,10459196,-1
9002,ACH-000997,10451420,-1
9003,ACH-000997,10390396,-1
9004,ACH-000997,10384072,-1
9005,ACH-000997,10341154,-1
9006,ACH-000997,10200390,-1
9007,ACH-000997,10196499,1
9008,ACH-000997,10184653,-1
9009,ACH-000997,10127622,-1
9010,ACH-000997,10113978,-1
9011,ACH-000997,10109823,-1
9012,ACH-000997,10096043,-1
9013,ACH-000997,10077147,-1
9014,ACH-000997,10074640,-1
9015,ACH-000997,10027278,1
9016,ACH-000995,9956119,-1
9017,ACH-000995,9943465,-1
9018,ACH-000995,9938202,1
9019,ACH-000995,9931953,-1
9020,ACH-000995,9914412,-1
9021,ACH-000995,9863776,-1
9022,ACH-000995,9858940,-1
9023,ACH-000995,9826528,-1
9024,ACH-000995,85668777,-1
9025,ACH-000995,84691,-1
9026,ACH-000995,71271629,-1
9027,ACH-000995,6918454,-1
9028,ACH-000995,6918289,-1
9029,ACH-000995,6914657,-1
9030,ACH-000995,6710780,-1
9031,ACH-000995,65110,-1
9032,ACH-000995,6505803,-1
9033,ACH-000995,6450551,-1
9034,ACH-000995,644241,-1
9035,ACH-000995,637858,-1
9036,ACH-000995,6253,-1
9037,ACH-000995,57339144,1
9038,ACH-000995,56962337,-1
9039,ACH-000995,54685215,-1
9040,ACH-000995,5460769,-1
9041,ACH-000995,5394,-1
9042,ACH-000995,5330286,-1
9043,ACH-000995,5328940,-1
9044,ACH-000995,5327091,-1
9045,ACH-000995,5311,-1
9046,ACH-000995,5278396,-1
9047,ACH-000995,51371303,1
9048,ACH-000995,46930998,-1
9049,ACH-000995,46907787,-1
9050,ACH-000995,46883536,1
9051,ACH-000995,46843772,-1
9052,ACH-000995,46224516,-1
9053,ACH-000995,44819241,-1
9054,ACH-000995,44632017,1
9055,ACH-000995,444795,-1
9056,ACH-000995,44462760,-1
9057,ACH-000995,44450571,-1
9058,ACH-000995,44182295,-1
9059,ACH-000995,44137675,-1
9060,ACH-000995,300471,-1
9061,ACH-000995,2733526,-1
9062,ACH-000995,2726824,-1
9063,ACH-000995,25262965,-1
9064,ACH-000995,24978538,-1
9065,ACH-000995,24776445,-1
9066,ACH-000995,24180719,-1
9067,ACH-000995,2375,-1
9068,ACH-000995,23725625,-1
9069,ACH-000995,2314623,-1
9070,ACH-000995,216326,-1
9071,ACH-000995,17755052,-1
9072,ACH-000995,176158,-1
9073,ACH-000995,16720766,-1
9074,ACH-000995,16095342,-1
9075,ACH-000995,156422,-1
9076,ACH-000995,148124,-1
9077,ACH-000995,1401,-1
9078,ACH-000995,126941,1
9079,ACH-000995,126565,-1
9080,ACH-000995,123631,-1
9081,ACH-000995,11977753,-1
9082,ACH-000995,11960529,-1
9083,ACH-000995,11707110,-1
9084,ACH-000995,11667893,-1
9085,ACH-000995,11624601,-1
9086,ACH-000995,11609586,-1
9087,ACH-000995,11455910,-1
9088,ACH-000995,11433190,-1
9089,ACH-000995,11327430,-1
9090,ACH-000995,11316960,1
9091,ACH-000995,11152667,-1
9092,ACH-000995,104842,-1
9093,ACH-000995,10459196,-1
9094,ACH-000995,10390396,-1
9095,ACH-000995,10384072,-1
9096,ACH-000995,10341154,-1
9097,ACH-000995,10184653,-1
9098,ACH-000995,10127622,-1
9099,ACH-000995,10077147,-1
9100,ACH-000991,9967941,-1
9101,ACH-000991,9956222,-1
9102,ACH-000991,9956119,-1
9103,ACH-000991,9952773,-1
9104,ACH-000991,9943465,-1
9105,ACH-000991,9938202,-1
9106,ACH-000991,9931953,-1
9107,ACH-000991,9914412,-1
9108,ACH-000991,9911830,-1
9109,ACH-000991,9910224,-1
9110,ACH-000991,9903786,-1
9111,ACH-000991,9884685,-1
9112,ACH-000991,9874913,-1
9113,ACH-000991,9868037,-1
9114,ACH-000991,9863776,-1
9115,ACH-000991,9858940,-1
9116,ACH-000991,9826528,-1
9117,ACH-000991,9813758,-1
9118,ACH-000991,9810884,-1
9119,ACH-000991,85668777,-1
9120,ACH-000991,84691,-1
9121,ACH-000991,8249,-1
9122,ACH-000991,71271629,-1
9123,ACH-000991,704473,-1
9124,ACH-000991,6918848,-1
9125,ACH-000991,6918638,-1
9126,ACH-000991,6918454,1
9127,ACH-000991,6918289,1
9128,ACH-000991,6914657,-1
9129,ACH-000991,6852167,-1
9130,ACH-000991,6710780,-1
9131,ACH-000991,66577006,-1
9132,ACH-000991,65110,-1
9133,ACH-000991,6505803,-1
9134,ACH-000991,6450816,-1
9135,ACH-000991,6450551,-1
9136,ACH-000991,6445562,-1
9137,ACH-000991,644241,1
9138,ACH-000991,637858,-1
9139,ACH-000991,6253,-1
9140,ACH-000991,57339144,-1
9141,ACH-000991,56965967,-1
9142,ACH-000991,56962337,-1
9143,ACH-000991,54685215,-1
9144,ACH-000991,5460769,-1
9145,ACH-000991,5394,-1
9146,ACH-000991,53394750,-1
9147,ACH-000991,53340664,-1
9148,ACH-000991,5330286,-1
9149,ACH-000991,5328940,-1
9150,ACH-000991,5327091,-1
9151,ACH-000991,5311,-1
9152,ACH-000991,5289247,1
9153,ACH-000991,5278396,-1
9154,ACH-000991,51371303,-1
9155,ACH-000991,5113032,-1
9156,ACH-000991,49806720,-1
9157,ACH-000991,46943432,-1
9158,ACH-000991,46931012,-1
9159,ACH-000991,46930998,-1
9160,ACH-000991,46907787,-1
9161,ACH-000991,46885626,-1
9162,ACH-000991,46883536,-1
9163,ACH-000991,46843772,-1
9164,ACH-000991,46224516,-1
9165,ACH-000991,46191454,-1
9166,ACH-000991,44819241,-1
9167,ACH-000991,447912,-1
9168,ACH-000991,44632017,-1
9169,ACH-000991,44551660,-1
9170,ACH-000991,444795,-1
9171,ACH-000991,44462760,-1
9172,ACH-000991,44450571,-1
9173,ACH-000991,44224160,-1
9174,ACH-000991,44182295,-1
9175,ACH-000991,44143370,-1
9176,ACH-000991,44137675,-1
9177,ACH-000991,42642645,-1
9178,ACH-000991,42640,-1
9179,ACH-000991,3796,-1
9180,ACH-000991,3385,-1
9181,ACH-000991,300471,-1
9182,ACH-000991,2733526,-1
9183,ACH-000991,2726824,-1
9184,ACH-000991,25262965,-1
9185,ACH-000991,25257557,1
9186,ACH-000991,25195352,-1
9187,ACH-000991,25167777,-1
9188,ACH-000991,25126798,-1
9189,ACH-000991,25102847,-1
9190,ACH-000991,24978538,-1
9191,ACH-000991,24951314,-1
9192,ACH-000991,24894414,-1
9193,ACH-000991,24889392,-1
9194,ACH-000991,24776445,-1
9195,ACH-000991,24772860,-1
9196,ACH-000991,24756910,-1
9197,ACH-000991,24180719,-1
9198,ACH-000991,2375,-1
9199,ACH-000991,23725625,-1
9200,ACH-000991,2314623,-1
9201,ACH-000991,216326,-1
9202,ACH-000991,17755052,-1
9203,ACH-000991,176167,-1
9204,ACH-000991,16747388,-1
9205,ACH-000991,16725726,1
9206,ACH-000991,16722836,-1
9207,ACH-000991,16720766,-1
9208,ACH-000991,16095342,-1
9209,ACH-000991,156422,-1
9210,ACH-000991,148124,-1
9211,ACH-000991,1401,-1
9212,ACH-000991,126941,-1
9213,ACH-000991,126565,-1
9214,ACH-000991,123631,-1
9215,ACH-000991,11977753,-1
9216,ACH-000991,11960529,1
9217,ACH-000991,11754511,-1
9218,ACH-000991,11707110,-1
9219,ACH-000991,11667893,-1
9220,ACH-000991,11647372,1
9221,ACH-000991,11634725,-1
9222,ACH-000991,11625818,1
9223,ACH-000991,11624601,-1
9224,ACH-000991,11617559,-1
9225,ACH-000991,11609586,-1
9226,ACH-000991,11493598,-1
9227,ACH-000991,11485656,-1
9228,ACH-000991,11455910,-1
9229,ACH-000991,11433190,-1
9230,ACH-000991,11373846,-1
9231,ACH-000991,11338033,-1
9232,ACH-000991,11327430,-1
9233,ACH-000991,11316960,-1
9234,ACH-000991,11282283,-1
9235,ACH-000991,11178236,-1
9236,ACH-000991,11152667,-1
9237,ACH-000991,104842,-1
9238,ACH-000991,10459196,-1
9239,ACH-000991,10451420,-1
9240,ACH-000991,10390396,-1
9241,ACH-000991,10384072,-1
9242,ACH-000991,10341154,-1
9243,ACH-000991,10196499,-1
9244,ACH-000991,10184653,-1
9245,ACH-000991,10127622,1
9246,ACH-000991,10077147,-1
9247,ACH-000991,10074640,-1
9248,ACH-000989,9967941,-1
9249,ACH-000989,9956222,1
9250,ACH-000989,9952773,1
9251,ACH-000989,9911830,-1
9252,ACH-000989,9910224,-1
9253,ACH-000989,9903786,-1
9254,ACH-000989,9884685,-1
9255,ACH-000989,9874913,1
9256,ACH-000989,9868037,-1
9257,ACH-000989,9813758,-1
9258,ACH-000989,9810884,1
9259,ACH-000989,8249,-1
9260,ACH-000989,704473,-1
9261,ACH-000989,6918848,-1
9262,ACH-000989,6918638,-1
9263,ACH-000989,6852167,-1
9264,ACH-000989,66577006,-1
9265,ACH-000989,6450816,-1
9266,ACH-000989,6445562,-1
9267,ACH-000989,56965967,-1
9268,ACH-000989,53394750,-1
9269,ACH-000989,53340664,-1
9270,ACH-000989,5289247,-1
9271,ACH-000989,5113032,-1
9272,ACH-000989,49806720,1
9273,ACH-000989,46943432,1
9274,ACH-000989,46931012,-1
9275,ACH-000989,46885626,1
9276,ACH-000989,46883536,-1
9277,ACH-000989,46224516,-1
9278,ACH-000989,46191454,1
9279,ACH-000989,447912,-1
9280,ACH-000989,44551660,-1
9281,ACH-000989,44224160,-1
9282,ACH-000989,44143370,-1
9283,ACH-000989,42642645,-1
9284,ACH-000989,42640,-1
9285,ACH-000989,3796,-1
9286,ACH-000989,3385,-1
9287,ACH-000989,25257557,1
9288,ACH-000989,25195352,1
9289,ACH-000989,25167777,-1
9290,ACH-000989,25126798,-1
9291,ACH-000989,25102847,-1
9292,ACH-000989,24951314,-1
9293,ACH-000989,24894414,-1
9294,ACH-000989,24889392,1
9295,ACH-000989,24772860,-1
9296,ACH-000989,24756910,-1
9297,ACH-000989,176167,-1
9298,ACH-000989,16747388,-1
9299,ACH-000989,16725726,-1
9300,ACH-000989,16722836,1
9301,ACH-000989,11754511,1
9302,ACH-000989,11647372,-1
9303,ACH-000989,11634725,-1
9304,ACH-000989,11625818,-1
9305,ACH-000989,11617559,1
9306,ACH-000989,11493598,1
9307,ACH-000989,11485656,-1
9308,ACH-000989,11373846,-1
9309,ACH-000989,11338033,-1
9310,ACH-000989,11282283,1
9311,ACH-000989,11178236,-1
9312,ACH-000989,10451420,1
9313,ACH-000989,10196499,1
9314,ACH-000989,10074640,1
9315,ACH-000988,9967941,-1
9316,ACH-000988,9956222,-1
9317,ACH-000988,9956119,-1
9318,ACH-000988,9952773,-1
9319,ACH-000988,9938202,-1
9320,ACH-000988,9931953,-1
9321,ACH-000988,9914412,-1
9322,ACH-000988,9911830,-1
9323,ACH-000988,9910224,-1
9324,ACH-000988,9903786,-1
9325,ACH-000988,9884685,-1
9326,ACH-000988,9874913,-1
9327,ACH-000988,9868037,-1
9328,ACH-000988,9863776,-1
9329,ACH-000988,9858940,-1
9330,ACH-000988,9826528,-1
9331,ACH-000988,9813758,-1
9332,ACH-000988,9810884,-1
9333,ACH-000988,85668777,1
9334,ACH-000988,8249,-1
9335,ACH-000988,82146,1
9336,ACH-000988,71271629,-1
9337,ACH-000988,704473,-1
9338,ACH-000988,6918848,-1
9339,ACH-000988,6918638,-1
9340,ACH-000988,6914657,-1
9341,ACH-000988,6852167,-1
9342,ACH-000988,6753378,-1
9343,ACH-000988,66577006,-1
9344,ACH-000988,6505803,-1
9345,ACH-000988,6450816,-1
9346,ACH-000988,6445562,-1
9347,ACH-000988,6445533,-1
9348,ACH-000988,637858,-1
9349,ACH-000988,60750,-1
9350,ACH-000988,5746,-1
9351,ACH-000988,57339144,-1
9352,ACH-000988,56965967,-1
9353,ACH-000988,56962337,-1
9354,ACH-000988,560326,-1
9355,ACH-000988,54685215,-1
9356,ACH-000988,54676905,-1
9357,ACH-000988,5460769,-1
9358,ACH-000988,5459322,1
9359,ACH-000988,5394,-1
9360,ACH-000988,53394750,-1
9361,ACH-000988,53340664,-1
9362,ACH-000988,53302361,-1
9363,ACH-000988,5327091,-1
9364,ACH-000988,5311497,-1
9365,ACH-000988,5289247,-1
9366,ACH-000988,5280757,-1
9367,ACH-000988,5278396,-1
9368,ACH-000988,521106,-1
9369,ACH-000988,5208,-1
9370,ACH-000988,51371303,-1
9371,ACH-000988,5113032,-1
9372,ACH-000988,49806720,-1
9373,ACH-000988,46943432,-1
9374,ACH-000988,46931012,-1
9375,ACH-000988,46907787,-1
9376,ACH-000988,46885626,-1
9377,ACH-000988,46883536,1
9378,ACH-000988,46843772,-1
9379,ACH-000988,46224516,-1
9380,ACH-000988,46191454,-1
9381,ACH-000988,44819241,-1
9382,ACH-000988,448013,-1
9383,ACH-000988,447912,-1
9384,ACH-000988,446378,1
9385,ACH-000988,44632017,-1
9386,ACH-000988,44551660,-1
9387,ACH-000988,44462760,-1
9388,ACH-000988,44450571,-1
9389,ACH-000988,44224160,-1
9390,ACH-000988,44182295,-1
9391,ACH-000988,44143370,-1
9392,ACH-000988,44137675,-1
9393,ACH-000988,42642645,-1
9394,ACH-000988,42640,-1
9395,ACH-000988,4263900,-1
9396,ACH-000988,3796,-1
9397,ACH-000988,36462,-1
9398,ACH-000988,3463933,-1
9399,ACH-000988,3385,-1
9400,ACH-000988,3218,-1
9401,ACH-000988,31703,-1
9402,ACH-000988,3005532,-1
9403,ACH-000988,2733526,-1
9404,ACH-000988,2726824,-1
9405,ACH-000988,25262965,-1
9406,ACH-000988,25257557,-1
9407,ACH-000988,25222038,-1
9408,ACH-000988,25195352,-1
9409,ACH-000988,25167777,-1
9410,ACH-000988,25126798,-1
9411,ACH-000988,25124816,-1
9412,ACH-000988,25102847,-1
9413,ACH-000988,25022668,-1
9414,ACH-000988,24978538,-1
9415,ACH-000988,24951314,-1
9416,ACH-000988,24894414,-1
9417,ACH-000988,24889392,-1
9418,ACH-000988,24826799,-1
9419,ACH-000988,24785538,-1
9420,ACH-000988,24772860,-1
9421,ACH-000988,24756910,-1
9422,ACH-000988,24180719,-1
9423,ACH-000988,2375,-1
9424,ACH-000988,23725625,-1
9425,ACH-000988,2314623,-1
9426,ACH-000988,17755052,-1
9427,ACH-000988,176167,-1
9428,ACH-000988,16747388,-1
9429,ACH-000988,16725726,-1
9430,ACH-000988,16722836,-1
9431,ACH-000988,16720766,-1
9432,ACH-000988,16095342,-1
9433,ACH-000988,159324,-1
9434,ACH-000988,156422,-1
9435,ACH-000988,1401,-1
9436,ACH-000988,11977753,1
9437,ACH-000988,11754511,-1
9438,ACH-000988,11713159,-1
9439,ACH-000988,11707110,-1
9440,ACH-000988,11667893,1
9441,ACH-000988,11647372,-1
9442,ACH-000988,11640390,-1
9443,ACH-000988,11634725,-1
9444,ACH-000988,11625818,-1
9445,ACH-000988,11624601,1
9446,ACH-000988,11617559,-1
9447,ACH-000988,11609586,-1
9448,ACH-000988,11493598,-1
9449,ACH-000988,11485656,-1
9450,ACH-000988,11455910,-1
9451,ACH-000988,11433190,-1
9452,ACH-000988,11404337,-1
9453,ACH-000988,11373846,-1
9454,ACH-000988,11338033,-1
9455,ACH-000988,11327430,-1
9456,ACH-000988,11282283,-1
9457,ACH-000988,11178236,-1
9458,ACH-000988,104842,-1
9459,ACH-000988,10459196,-1
9460,ACH-000988,10451420,-1
9461,ACH-000988,10390396,-1
9462,ACH-000988,10384072,-1
9463,ACH-000988,10200390,-1
9464,ACH-000988,10196499,-1
9465,ACH-000988,10184653,-1
9466,ACH-000988,10127622,-1
9467,ACH-000988,10113978,-1
9468,ACH-000988,10109823,1
9469,ACH-000988,10096043,-1
9470,ACH-000988,10077147,-1
9471,ACH-000988,10074640,-1
9472,ACH-000988,10027278,-1
9473,ACH-000987,9967941,-1
9474,ACH-000987,9956222,-1
9475,ACH-000987,9956119,-1
9476,ACH-000987,9952773,-1
9477,ACH-000987,9943465,-1
