Cell,Drug,label
ACH-000822,16747388,1
ACH-000822,16725726,0
ACH-000822,16722836,0
ACH-000822,16720766,0
ACH-000822,16095342,0
ACH-000822,159324,0
ACH-000822,148124,0
ACH-000822,126941,0
ACH-000822,126565,0
ACH-000822,123631,0
ACH-000822,11960529,0
ACH-000822,11754511,0
ACH-000822,11713159,0
ACH-000822,11707110,1
ACH-000822,11647372,0
ACH-000822,11640390,0
ACH-000822,11634725,0
ACH-000822,11625818,0
ACH-000822,11617559,0
ACH-000822,11609586,0
ACH-000822,11493598,1
ACH-000822,11485656,0
ACH-000822,11455910,0
ACH-000822,11404337,0
ACH-000822,11373846,0
ACH-000822,11338033,0
ACH-000822,11282283,0
ACH-000822,11152667,0
ACH-000822,104842,0
ACH-000822,10451420,0
ACH-000822,10390396,0
ACH-000822,10341154,0
ACH-000822,10200390,0
ACH-000822,10196499,0
ACH-000822,10184653,0
ACH-000822,10127622,1
ACH-000822,10113978,0
ACH-000822,10109823,0
ACH-000822,10096043,0
ACH-000822,10074640,0
ACH-000822,10027278,0
ACH-000821,9967941,0
ACH-000821,9956222,0
ACH-000821,9956119,0
ACH-000821,9952773,0
ACH-000821,9943465,1
ACH-000821,9938202,0
ACH-000821,9931953,0
ACH-000821,9914412,0
ACH-000821,9911830,0
ACH-000821,9910224,1
ACH-000821,9907093,0
ACH-000821,9903786,1
ACH-000821,9884685,0
ACH-000821,9874913,0
ACH-000821,9868037,0
ACH-000821,9863776,0
ACH-000821,9858940,0
ACH-000821,9826528,0
ACH-000821,9826308,0
ACH-000821,9813758,0
ACH-000821,9810884,1
ACH-000821,9549184,0
ACH-000821,85668777,0
ACH-000821,84691,0
ACH-000821,8249,0
ACH-000821,82146,0
ACH-000821,76044,0
ACH-000821,7251185,0
ACH-000821,71271629,0
ACH-000821,704473,0
ACH-000821,6918848,0
ACH-000821,6918638,0
ACH-000821,6918454,0
ACH-000821,6918289,0
ACH-000821,6914657,0
ACH-000821,6852167,1
ACH-000821,6753378,0
ACH-000821,6710780,0
ACH-000821,66577006,1
ACH-000821,65110,0
ACH-000821,6505803,0
ACH-000821,6450816,0
ACH-000821,6450551,0
ACH-000821,6445562,0
ACH-000821,6445533,0
ACH-000821,644241,0
ACH-000821,644215,0
ACH-000821,637858,0
ACH-000821,6253,0
ACH-000821,60750,0
ACH-000821,5746,0
ACH-000821,57339144,0
ACH-000821,5717801,0
ACH-000821,56965967,0
ACH-000821,56962337,0
ACH-000821,560326,0
ACH-000821,5494449,0
ACH-000821,54685215,0
ACH-000821,54676905,0
ACH-000821,5460769,0
ACH-000821,5459322,0
ACH-000821,5394,0
ACH-000821,5384616,0
ACH-000821,53394750,1
ACH-000821,53340664,0
ACH-000821,5330286,0
ACH-000821,53302361,0
ACH-000821,5329102,0
ACH-000821,5328940,0
ACH-000821,5327091,0
ACH-000821,5311510,0
ACH-000821,5311497,0
ACH-000821,5311,0
ACH-000821,5291,0
ACH-000821,5289247,0
ACH-000821,5280757,0
ACH-000821,5278396,0
ACH-000821,521106,0
ACH-000821,5208,0
ACH-000821,51371303,0
ACH-000821,5113032,1
ACH-000821,4993,0
ACH-000821,49836027,0
ACH-000821,49821040,0
ACH-000821,49806720,0
ACH-000821,46943432,0
ACH-000821,46931012,0
ACH-000821,46930998,0
ACH-000821,46907787,0
ACH-000821,46885626,0
ACH-000821,46883536,1
ACH-000821,46844147,0
ACH-000821,462382,0
ACH-000821,46224516,0
ACH-000821,46191454,0
ACH-000821,44819241,0
ACH-000821,448013,0
ACH-000821,447912,0
ACH-000821,446378,0
ACH-000821,44632017,0
ACH-000821,44551660,0
ACH-000821,444795,0
ACH-000821,44462760,0
ACH-000821,44450571,0
ACH-000821,44224160,0
ACH-000821,44182295,0
ACH-000821,44143370,0
ACH-000821,44137675,0
ACH-000821,42642645,0
ACH-000821,42640,0
ACH-000821,4263900,0
ACH-000821,4261,0
ACH-000821,387447,0
ACH-000821,3796,0
ACH-000821,36462,0
ACH-000821,36314,0
ACH-000821,3463933,0
ACH-000821,3385,0
ACH-000821,3218,0
ACH-000821,31703,0
ACH-000821,3062316,0
ACH-000821,3005532,0
ACH-000821,300471,0
ACH-000821,2733526,0
ACH-000821,2726824,0
ACH-000821,25262965,0
ACH-000821,25257557,1
ACH-000821,25222038,0
ACH-000821,25195352,0
ACH-000821,25167777,0
ACH-000821,25126798,1
ACH-000821,25124816,0
ACH-000821,25102847,0
ACH-000821,25022668,0
ACH-000821,24978538,0
ACH-000821,24951314,0
ACH-000821,24894414,1
ACH-000821,24889392,0
ACH-000821,24826799,0
ACH-000821,24825971,0
ACH-000821,24785538,0
ACH-000821,24776445,0
ACH-000821,24772860,0
ACH-000821,24756910,0
ACH-000821,24180719,0
ACH-000821,2375,0
ACH-000821,23725625,0
ACH-000821,2314623,0
ACH-000821,216326,0
ACH-000821,216239,0
ACH-000821,208908,0
ACH-000821,20635522,0
ACH-000821,17755052,0
ACH-000821,176870,0
ACH-000821,176167,0
ACH-000821,176158,0
ACH-000821,16760646,0
ACH-000821,16747388,0
ACH-000821,16725726,1
ACH-000821,16722836,0
ACH-000821,16720766,0
ACH-000821,16663089,0
ACH-000821,16095342,0
ACH-000821,16038120,0
ACH-000821,160355,0
ACH-000821,159324,0
ACH-000821,156422,0
ACH-000821,148124,0
ACH-000821,1401,0
ACH-000821,126941,0
ACH-000821,126565,0
ACH-000821,123631,0
ACH-000821,11977753,0
ACH-000821,11960529,0
ACH-000821,11844351,0
ACH-000821,11754511,0
ACH-000821,11713159,0
ACH-000821,11707110,0
ACH-000821,11676786,0
ACH-000821,11667893,0
ACH-000821,11647372,0
ACH-000821,11640390,0
ACH-000821,11634725,0
ACH-000821,11626927,0
ACH-000821,11626560,0
ACH-000821,11625818,0
ACH-000821,11624601,0
ACH-000821,11617559,0
ACH-000821,11609586,0
ACH-000821,11493598,0
ACH-000821,11485656,0
ACH-000821,11455910,0
ACH-000821,11433190,0
ACH-000821,11404337,0
ACH-000821,11373846,0
ACH-000821,11364421,0
ACH-000821,11338033,0
ACH-000821,11327430,0
ACH-000821,11316960,0
ACH-000821,11282283,1
ACH-000821,11178236,0
ACH-000821,11152667,0
ACH-000821,104842,0
ACH-000821,10461815,0
ACH-000821,10459196,0
ACH-000821,10451420,1
ACH-000821,10390396,0
ACH-000821,10384072,0
ACH-000821,10341154,0
ACH-000821,10302451,0
ACH-000821,10200390,0
ACH-000821,10196499,0
ACH-000821,10184653,0
ACH-000821,10172943,0
ACH-000821,10127622,0
ACH-000821,10113978,0
ACH-000821,10109823,0
ACH-000821,10096043,0
ACH-000821,10077147,0
ACH-000821,10074640,0
ACH-000821,10027278,0
ACH-000819,9967941,0
ACH-000819,9956222,0
ACH-000819,9956119,0
ACH-000819,9952773,0
ACH-000819,9943465,1
ACH-000819,9938202,0
ACH-000819,9931953,0
ACH-000819,9914412,0
ACH-000819,9911830,0
ACH-000819,9910224,0
ACH-000819,9903786,0
ACH-000819,9884685,0
ACH-000819,9874913,0
ACH-000819,9868037,0
ACH-000819,9863776,0
ACH-000819,9858940,0
ACH-000819,9826528,0
ACH-000819,9813758,0
ACH-000819,9810884,1
ACH-000819,85668777,0
ACH-000819,84691,0
ACH-000819,8249,0
ACH-000819,82146,0
ACH-000819,71271629,0
ACH-000819,704473,0
ACH-000819,6918848,0
ACH-000819,6918638,0
ACH-000819,6918454,0
ACH-000819,6918289,0
ACH-000819,6914657,0
ACH-000819,6852167,0
ACH-000819,6753378,0
ACH-000819,6710780,0
ACH-000819,66577006,0
ACH-000819,65110,0
ACH-000819,6505803,0
ACH-000819,6450816,0
ACH-000819,6450551,0
ACH-000819,6445562,0
ACH-000819,6445533,0
ACH-000819,644241,0
ACH-000819,637858,0
ACH-000819,6253,1
ACH-000819,60750,0
ACH-000819,5746,0
ACH-000819,57339144,0
ACH-000819,56965967,0
ACH-000819,56962337,1
ACH-000819,560326,0
ACH-000819,54685215,1
ACH-000819,54676905,0
ACH-000819,5460769,0
ACH-000819,5459322,1
ACH-000819,5394,0
ACH-000819,53394750,0
ACH-000819,53340664,0
ACH-000819,5330286,0
ACH-000819,53302361,0
ACH-000819,5328940,0
ACH-000819,5327091,0
ACH-000819,5311497,0
ACH-000819,5311,0
ACH-000819,5289247,0
ACH-000819,5280757,0
ACH-000819,5278396,0
ACH-000819,521106,0
ACH-000819,5208,0
ACH-000819,51371303,0
ACH-000819,5113032,0
ACH-000819,46943432,0
ACH-000819,46931012,0
ACH-000819,46930998,0
ACH-000819,46907787,0
ACH-000819,46885626,0
ACH-000819,46883536,1
ACH-000819,46224516,0
ACH-000819,46191454,0
ACH-000819,44819241,0
ACH-000819,448013,0
ACH-000819,447912,0
ACH-000819,446378,0
ACH-000819,44632017,0
ACH-000819,44551660,0
ACH-000819,444795,0
ACH-000819,44462760,0
ACH-000819,44450571,0
ACH-000819,44224160,0
ACH-000819,44182295,0
ACH-000819,44143370,0
ACH-000819,44137675,1
ACH-000819,42642645,0
ACH-000819,42640,0
ACH-000819,4263900,0
ACH-000819,3796,0
ACH-000819,36462,0
ACH-000819,3463933,0
ACH-000819,3385,0
ACH-000819,3218,0
ACH-000819,31703,0
ACH-000819,3005532,0
ACH-000819,300471,0
ACH-000819,2733526,0
ACH-000819,2726824,0
ACH-000819,25262965,0
ACH-000819,25257557,0
ACH-000819,25222038,0
ACH-000819,25195352,0
ACH-000819,25167777,0
ACH-000819,25126798,0
ACH-000819,25124816,0
ACH-000819,25102847,0
ACH-000819,25022668,1
ACH-000819,24978538,0
ACH-000819,24951314,0
ACH-000819,24894414,0
ACH-000819,24889392,0
ACH-000819,24826799,0
ACH-000819,24785538,0
ACH-000819,24776445,0
ACH-000819,24772860,0
ACH-000819,24756910,0
ACH-000819,24180719,0
ACH-000819,2375,0
ACH-000819,23725625,0
ACH-000819,2314623,0
ACH-000819,216326,0
ACH-000819,17755052,0
ACH-000819,176167,0
ACH-000819,16747388,0
ACH-000819,16725726,0
ACH-000819,16722836,0
ACH-000819,16720766,0
ACH-000819,16095342,0
ACH-000819,159324,0
ACH-000819,156422,1
ACH-000819,148124,0
ACH-000819,1401,0
ACH-000819,126941,0
ACH-000819,126565,0
ACH-000819,123631,0
ACH-000819,11977753,0
ACH-000819,11960529,0
ACH-000819,11754511,0
ACH-000819,11713159,0
ACH-000819,11707110,0
ACH-000819,11667893,1
ACH-000819,11647372,0
ACH-000819,11640390,0
ACH-000819,11634725,0
ACH-000819,11625818,0
ACH-000819,11624601,1
ACH-000819,11617559,0
ACH-000819,11609586,0
ACH-000819,11493598,0
ACH-000819,11485656,0
ACH-000819,11455910,0
ACH-000819,11433190,0
ACH-000819,11404337,0
ACH-000819,11373846,0
ACH-000819,11338033,0
ACH-000819,11327430,0
ACH-000819,11316960,0
ACH-000819,11282283,0
ACH-000819,11178236,0
ACH-000819,11152667,0
ACH-000819,104842,0
ACH-000819,10459196,0
ACH-000819,10451420,0
ACH-000819,10390396,0
ACH-000819,10384072,0
ACH-000819,10341154,0
ACH-000819,10200390,0
ACH-000819,10196499,0
ACH-000819,10184653,0
ACH-000819,10127622,0
ACH-000819,10113978,0
ACH-000819,10109823,0
ACH-000819,10096043,0
ACH-000819,10077147,0
ACH-000819,10074640,0
ACH-000819,10027278,0
ACH-000818,9967941,1
ACH-000818,9956222,0
ACH-000818,9956119,0
ACH-000818,9952773,0
ACH-000818,9943465,0
ACH-000818,9938202,0
ACH-000818,9931953,0
ACH-000818,9914412,0
ACH-000818,9911830,0
ACH-000818,9910224,0
ACH-000818,9903786,0
ACH-000818,9884685,0
ACH-000818,9874913,0
ACH-000818,9868037,0
ACH-000818,9863776,0
ACH-000818,9858940,0
ACH-000818,9826528,0
ACH-000818,9813758,0
ACH-000818,9810884,0
ACH-000818,85668777,0
ACH-000818,84691,0
ACH-000818,8249,0
ACH-000818,82146,0
ACH-000818,71271629,0
ACH-000818,704473,0
ACH-000818,6918848,0
ACH-000818,6918638,0
ACH-000818,6918454,0
ACH-000818,6918289,0
ACH-000818,6914657,0
ACH-000818,6852167,0
ACH-000818,6753378,0
ACH-000818,6710780,0
ACH-000818,66577006,0
ACH-000818,65110,0
ACH-000818,6505803,0
ACH-000818,6450816,0
ACH-000818,6450551,0
ACH-000818,6445562,0
ACH-000818,6445533,0
ACH-000818,644241,0
ACH-000818,637858,0
ACH-000818,6253,0
ACH-000818,60750,0
ACH-000818,5746,0
ACH-000818,57339144,0
ACH-000818,56965967,0
ACH-000818,56962337,0
ACH-000818,560326,0
ACH-000818,54685215,0
ACH-000818,54676905,0
ACH-000818,5460769,0
ACH-000818,5459322,0
ACH-000818,5394,0
ACH-000818,53394750,0
ACH-000818,53340664,0
ACH-000818,5330286,0
ACH-000818,53302361,0
ACH-000818,5328940,0
ACH-000818,5327091,0
ACH-000818,5311497,0
ACH-000818,5311,0
ACH-000818,5289247,0
ACH-000818,5280757,0
ACH-000818,5278396,0
ACH-000818,521106,0
ACH-000818,5208,0
ACH-000818,51371303,0
ACH-000818,5113032,0
ACH-000818,49806720,0
ACH-000818,46943432,0
ACH-000818,46931012,0
ACH-000818,46930998,0
ACH-000818,46907787,0
ACH-000818,46885626,0
ACH-000818,46883536,0
ACH-000818,46843772,0
ACH-000818,46224516,0
ACH-000818,46191454,0
ACH-000818,44819241,0
ACH-000818,448013,0
ACH-000818,447912,0
ACH-000818,446378,0
ACH-000818,44632017,0
ACH-000818,44551660,0
ACH-000818,444795,0
ACH-000818,44462760,0
ACH-000818,44450571,0
ACH-000818,44224160,0
ACH-000818,44182295,0
ACH-000818,44143370,0
ACH-000818,44137675,0
ACH-000818,42642645,0
ACH-000818,42640,0
ACH-000818,4263900,0
ACH-000818,3796,0
ACH-000818,36462,0
ACH-000818,3463933,0
ACH-000818,3385,0
ACH-000818,3218,0
ACH-000818,31703,0
ACH-000818,3005532,0
ACH-000818,300471,0
ACH-000818,2733526,0
ACH-000818,2726824,0
ACH-000818,25262965,0
ACH-000818,25257557,0
ACH-000818,25222038,0
ACH-000818,25195352,0
ACH-000818,25167777,0
ACH-000818,25126798,0
ACH-000818,25124816,0
ACH-000818,25102847,0
ACH-000818,25022668,0
ACH-000818,24978538,0
ACH-000818,24951314,0
ACH-000818,24894414,0
ACH-000818,24889392,0
ACH-000818,24826799,0
ACH-000818,24785538,0
ACH-000818,24776445,0
ACH-000818,24772860,0
ACH-000818,24756910,0
ACH-000818,24180719,0
ACH-000818,2375,0
ACH-000818,23725625,0
ACH-000818,2314623,0
ACH-000818,216326,0
ACH-000818,17755052,0
ACH-000818,176167,0
ACH-000818,176158,0
ACH-000818,16747388,0
ACH-000818,16725726,0
ACH-000818,16722836,0
ACH-000818,16720766,0
ACH-000818,16095342,0
ACH-000818,159324,0
ACH-000818,156422,0
ACH-000818,148124,0
ACH-000818,1401,0
ACH-000818,126941,0
ACH-000818,126565,0
ACH-000818,123631,0
ACH-000818,11977753,0
ACH-000818,11960529,0
ACH-000818,11754511,0
ACH-000818,11713159,0
ACH-000818,11707110,0
ACH-000818,11667893,0
ACH-000818,11647372,1
ACH-000818,11640390,0
ACH-000818,11634725,0
ACH-000818,11625818,0
ACH-000818,11624601,0
ACH-000818,11617559,0
ACH-000818,11609586,0
ACH-000818,11493598,0
ACH-000818,11485656,0
ACH-000818,11455910,0
ACH-000818,11433190,0
ACH-000818,11404337,0
ACH-000818,11373846,0
ACH-000818,11338033,0
ACH-000818,11327430,0
ACH-000818,11316960,0
ACH-000818,11282283,0
ACH-000818,11178236,0
ACH-000818,11152667,0
ACH-000818,104842,0
ACH-000818,10459196,0
ACH-000818,10451420,0
ACH-000818,10390396,0
ACH-000818,10384072,0
ACH-000818,10341154,0
ACH-000818,10200390,0
ACH-000818,10196499,0
ACH-000818,10184653,0
ACH-000818,10127622,0
ACH-000818,10113978,0
ACH-000818,10109823,0
ACH-000818,10096043,0
ACH-000818,10077147,0
ACH-000818,10074640,0
ACH-000818,10027278,0
ACH-000817,9967941,0
ACH-000817,9956222,0
ACH-000817,9956119,0
ACH-000817,9952773,0
ACH-000817,9943465,0
ACH-000817,9938202,0
ACH-000817,9931953,0
ACH-000817,9914412,0
ACH-000817,9911830,0
ACH-000817,9910224,1
ACH-000817,9907093,0
ACH-000817,9903786,0
ACH-000817,9884685,0
ACH-000817,9874913,0
ACH-000817,9868037,0
ACH-000817,9863776,0
ACH-000817,9858940,0
ACH-000817,9826528,0
ACH-000817,9826308,0
ACH-000817,9813758,0
ACH-000817,9810884,1
ACH-000817,9549184,0
ACH-000817,85668777,0
ACH-000817,84691,0
ACH-000817,8249,0
ACH-000817,82146,0
ACH-000817,76044,0
ACH-000817,7251185,0
ACH-000817,71271629,0
ACH-000817,704473,0
ACH-000817,6918848,0
ACH-000817,6918638,0
ACH-000817,6918454,0
ACH-000817,6918289,1
ACH-000817,6914657,0
ACH-000817,6852167,0
ACH-000817,6753378,0
ACH-000817,6710780,1
ACH-000817,66577006,0
ACH-000817,65110,1
ACH-000817,6505803,0
ACH-000817,6450816,0
ACH-000817,6450551,0
ACH-000817,6445562,0
ACH-000817,6445533,0
ACH-000817,644241,1
ACH-000817,644215,0
ACH-000817,637858,0
ACH-000817,6253,0
ACH-000817,60750,0
ACH-000817,5746,0
ACH-000817,57339144,0
ACH-000817,5717801,0
ACH-000817,56965967,0
ACH-000817,56962337,1
ACH-000817,560326,0
ACH-000817,5494449,0
ACH-000817,54685215,0
ACH-000817,54676905,0
ACH-000817,5460769,0
ACH-000817,5459322,0
ACH-000817,5394,0
ACH-000817,5384616,1
ACH-000817,53394750,1
ACH-000817,53340664,0
ACH-000817,5330286,0
ACH-000817,53302361,0
ACH-000817,5329102,0
ACH-000817,5328940,0
ACH-000817,5327091,0
ACH-000817,5311510,0
ACH-000817,5311497,0
ACH-000817,5311,0
ACH-000817,5291,0
ACH-000817,5289247,0
ACH-000817,5280757,0
ACH-000817,5278396,1
ACH-000817,521106,0
ACH-000817,5208,0
ACH-000817,51371303,0
ACH-000817,5113032,0
ACH-000817,4993,0
ACH-000817,49836027,1
ACH-000817,49821040,0
ACH-000817,49806720,1
ACH-000817,46943432,1
ACH-000817,46931012,0
ACH-000817,46930998,0
ACH-000817,46907787,0
ACH-000817,46885626,0
ACH-000817,46883536,1
ACH-000817,46844147,0
ACH-000817,462382,0
ACH-000817,46224516,1
ACH-000817,46191454,1
ACH-000817,44819241,0
ACH-000817,448013,0
ACH-000817,447912,1
ACH-000817,446378,0
ACH-000817,44632017,0
ACH-000817,44551660,0
ACH-000817,444795,1
ACH-000817,44462760,0
ACH-000817,44450571,0
ACH-000817,44224160,0
ACH-000817,44182295,0
ACH-000817,44143370,0
ACH-000817,44137675,0
ACH-000817,42642645,0
ACH-000817,42640,0
ACH-000817,4263900,0
ACH-000817,4261,0
ACH-000817,387447,0
ACH-000817,3796,0
ACH-000817,36462,0
ACH-000817,36314,0
ACH-000817,3463933,0
ACH-000817,3385,1
ACH-000817,3218,0
ACH-000817,31703,0
ACH-000817,3062316,0
ACH-000817,3005532,0
ACH-000817,300471,0
ACH-000817,2733526,0
ACH-000817,2726824,0
ACH-000817,25262965,1
ACH-000817,25257557,1
ACH-000817,25222038,0
ACH-000817,25195352,0
ACH-000817,25167777,0
ACH-000817,25126798,0
ACH-000817,25124816,0
ACH-000817,25102847,0
ACH-000817,25022668,0
ACH-000817,24978538,1
ACH-000817,24951314,0
ACH-000817,24894414,1
ACH-000817,24889392,0
ACH-000817,24826799,0
ACH-000817,24825971,1
ACH-000817,24785538,0
ACH-000817,24776445,1
ACH-000817,24772860,0
ACH-000817,24756910,0
ACH-000817,24180719,0
ACH-000817,2375,1
ACH-000817,23725625,1
ACH-000817,2314623,0
ACH-000817,216326,1
ACH-000817,216239,0
ACH-000817,208908,0
ACH-000817,20635522,0
ACH-000817,17755052,0
ACH-000817,176167,0
ACH-000817,176158,0
ACH-000817,16760646,1
ACH-000817,16747388,0
ACH-000817,16725726,0
ACH-000817,16722836,0
ACH-000817,16663089,0
ACH-000817,16095342,0
ACH-000817,16038120,0
ACH-000817,160355,0
ACH-000817,159324,0
ACH-000817,156422,0
ACH-000817,148124,0
ACH-000817,1401,1
ACH-000817,126941,1
ACH-000817,126565,0
ACH-000817,123631,0
ACH-000817,11977753,0
ACH-000817,11960529,1
ACH-000817,11844351,0
ACH-000817,11754511,0
ACH-000817,11713159,0
ACH-000817,11707110,0
ACH-000817,11676786,0
ACH-000817,11667893,0
ACH-000817,11647372,0
ACH-000817,11640390,0
ACH-000817,11634725,0
ACH-000817,11626927,1
ACH-000817,11626560,0
ACH-000817,11625818,0
ACH-000817,11624601,0
ACH-000817,11617559,0
ACH-000817,11609586,0
ACH-000817,11493598,0
ACH-000817,11485656,0
ACH-000817,11455910,0
ACH-000817,11433190,0
ACH-000817,11404337,0
ACH-000817,11373846,0
ACH-000817,11364421,0
ACH-000817,11338033,0
ACH-000817,11327430,0
ACH-000817,11316960,0
ACH-000817,11282283,0
ACH-000817,11178236,0
ACH-000817,11152667,0
ACH-000817,104842,0
ACH-000817,10461815,0
ACH-000817,10459196,1
ACH-000817,10451420,1
ACH-000817,10390396,0
ACH-000817,10384072,0
ACH-000817,10341154,1
ACH-000817,10302451,0
ACH-000817,10200390,0
ACH-000817,10196499,0
ACH-000817,10184653,0
ACH-000817,10172943,0
ACH-000817,10127622,0
ACH-000817,10113978,0
ACH-000817,10109823,0
ACH-000817,10096043,0
ACH-000817,10077147,0
ACH-000817,10074640,0
ACH-000817,10027278,0
ACH-000816,9967941,0
ACH-000816,9956222,0
ACH-000816,9956119,0
ACH-000816,9952773,0
ACH-000816,9943465,0
ACH-000816,9938202,0
ACH-000816,9931953,0
ACH-000816,9914412,1
ACH-000816,9911830,0
ACH-000816,9910224,0
ACH-000816,9907093,0
ACH-000816,9903786,0
ACH-000816,9884685,0
ACH-000816,9874913,0
ACH-000816,9868037,0
ACH-000816,9863776,0
ACH-000816,9858940,1
ACH-000816,9826528,0
ACH-000816,9826308,0
ACH-000816,9813758,0
ACH-000816,9810884,0
ACH-000816,9549184,0
ACH-000816,85668777,0
ACH-000816,84691,0
ACH-000816,8249,0
ACH-000816,82146,0
ACH-000816,76044,0
ACH-000816,7251185,1
ACH-000816,71271629,0
ACH-000816,704473,0
ACH-000816,6918848,0
ACH-000816,6918638,0
ACH-000816,6918454,0
ACH-000816,6918289,0
ACH-000816,6914657,0
ACH-000816,6852167,0
ACH-000816,6753378,0
ACH-000816,6710780,0
ACH-000816,66577006,0
ACH-000816,65110,1
ACH-000816,6505803,0
ACH-000816,6450816,0
ACH-000816,6450551,0
ACH-000816,6445562,0
ACH-000816,6445533,0
ACH-000816,644241,0
ACH-000816,644215,0
ACH-000816,637858,0
ACH-000816,6253,0
ACH-000816,60750,0
ACH-000816,5746,0
ACH-000816,57339144,0
ACH-000816,5717801,0
ACH-000816,56965967,0
ACH-000816,56962337,0
ACH-000816,560326,0
ACH-000816,5494449,1
ACH-000816,54685215,0
ACH-000816,54676905,0
ACH-000816,5460769,0
ACH-000816,5459322,0
ACH-000816,5394,0
ACH-000816,5384616,0
ACH-000816,53394750,0
ACH-000816,53340664,0
ACH-000816,5330286,0
ACH-000816,53302361,0
ACH-000816,5329102,0
ACH-000816,5328940,0
ACH-000816,5327091,0
ACH-000816,5311510,0
ACH-000816,5311497,0
ACH-000816,5311,0
ACH-000816,5291,1
ACH-000816,5289247,0
ACH-000816,5280757,0
ACH-000816,5278396,0
ACH-000816,521106,0
ACH-000816,5208,0
ACH-000816,51371303,0
ACH-000816,5113032,0
ACH-000816,4993,0
ACH-000816,49836027,0
ACH-000816,49821040,0
ACH-000816,49806720,0
ACH-000816,46943432,0
ACH-000816,46931012,0
ACH-000816,46930998,0
ACH-000816,46907787,0
ACH-000816,46885626,1
ACH-000816,46883536,1
ACH-000816,46844147,0
ACH-000816,46843772,0
